ad_archive_id,ad_creation_time,currency,max_impressions,max_spend,min_impressions,min_spend,ad_url,page_name,page_id
636549678127212,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=636549678127212,AIPAC,40217893542
218673984330323,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=218673984330323,AIPAC,40217893542
980353626720929,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=980353626720929,AIPAC,40217893542
1273392450230292,2023-06-16,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=1273392450230292,AIPAC,40217893542
1297868164157766,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1297868164157766,AIPAC,40217893542
2861249410683246,2023-06-16,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=2861249410683246,AIPAC,40217893542
243617348377455,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=243617348377455,AIPAC,40217893542
196627106686024,2023-06-16,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=196627106686024,AIPAC,40217893542
272244808804426,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=272244808804426,AIPAC,40217893542
625362529564281,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=625362529564281,AIPAC,40217893542
634554878583062,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=634554878583062,AIPAC,40217893542
777112837442980,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=777112837442980,AIPAC,40217893542
779542843834570,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=779542843834570,AIPAC,40217893542
799591768471257,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=799591768471257,AIPAC,40217893542
926635335290655,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=926635335290655,AIPAC,40217893542
1188570928601563,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1188570928601563,AIPAC,40217893542
193895603267635,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=193895603267635,AIPAC,40217893542
214624624842695,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=214624624842695,AIPAC,40217893542
252469450726347,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=252469450726347,AIPAC,40217893542
280167034487744,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=280167034487744,AIPAC,40217893542
6215495681903397,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=6215495681903397,AIPAC,40217893542
803922631051305,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=803922631051305,AIPAC,40217893542
930919978213373,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=930919978213373,AIPAC,40217893542
2866848700113421,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=2866848700113421,AIPAC,40217893542
201369415769161,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=201369415769161,AIPAC,40217893542
242754768462372,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=242754768462372,AIPAC,40217893542
281394514285714,2023-06-16,USD,5999,99,5000,0,https://www.facebook.com/ads/library/?id=281394514285714,AIPAC,40217893542
1433541857407510,2023-06-16,USD,7999,199,7000,100,https://www.facebook.com/ads/library/?id=1433541857407510,AIPAC,40217893542
1825559707841402,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1825559707841402,AIPAC,40217893542
228254816734035,2023-06-16,USD,19999,499,15000,400,https://www.facebook.com/ads/library/?id=228254816734035,AIPAC,40217893542
272614008597848,2023-06-16,USD,14999,399,10000,300,https://www.facebook.com/ads/library/?id=272614008597848,AIPAC,40217893542
649255370396819,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=649255370396819,AIPAC,40217893542
956076648872437,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=956076648872437,AIPAC,40217893542
262976169748139,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=262976169748139,AIPAC,40217893542
656449219694547,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=656449219694547,AIPAC,40217893542
1193007504625434,2023-06-16,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=1193007504625434,AIPAC,40217893542
231188779677420,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=231188779677420,AIPAC,40217893542
820059539680211,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=820059539680211,AIPAC,40217893542
1027635128647545,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1027635128647545,AIPAC,40217893542
177365638402936,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=177365638402936,AIPAC,40217893542
203391999330111,2023-06-16,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=203391999330111,AIPAC,40217893542
241170138625086,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=241170138625086,AIPAC,40217893542
260860236588024,2023-06-16,USD,9999,199,9000,100,https://www.facebook.com/ads/library/?id=260860236588024,AIPAC,40217893542
568141778589633,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=568141778589633,AIPAC,40217893542
791912872518215,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=791912872518215,AIPAC,40217893542
851892169847248,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=851892169847248,AIPAC,40217893542
1962378230770156,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1962378230770156,AIPAC,40217893542
2187129921481440,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=2187129921481440,AIPAC,40217893542
186298964092333,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=186298964092333,AIPAC,40217893542
216173314630128,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=216173314630128,AIPAC,40217893542
266230725993552,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=266230725993552,AIPAC,40217893542
794677799038412,2023-06-16,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=794677799038412,AIPAC,40217893542
970400737345060,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=970400737345060,AIPAC,40217893542
1283864592233487,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1283864592233487,AIPAC,40217893542
6199548813454390,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=6199548813454390,AIPAC,40217893542
178023121919028,2023-06-16,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=178023121919028,AIPAC,40217893542
1035931574233956,2023-06-16,USD,19999,399,15000,300,https://www.facebook.com/ads/library/?id=1035931574233956,AIPAC,40217893542
5848942771876646,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=5848942771876646,AIPAC,40217893542
140941735669069,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=140941735669069,AIPAC,40217893542
197188016243761,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=197188016243761,AIPAC,40217893542
622527116510445,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=622527116510445,AIPAC,40217893542
637710051747775,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=637710051747775,AIPAC,40217893542
648934826708340,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=648934826708340,AIPAC,40217893542
691179796103986,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=691179796103986,AIPAC,40217893542
788963139686929,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=788963139686929,AIPAC,40217893542
791390622418953,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=791390622418953,AIPAC,40217893542
804365978013903,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=804365978013903,AIPAC,40217893542
823084875912954,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=823084875912954,AIPAC,40217893542
993482158316135,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=993482158316135,AIPAC,40217893542
1307164273556111,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1307164273556111,AIPAC,40217893542
158820617187364,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=158820617187364,AIPAC,40217893542
295818842796522,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=295818842796522,AIPAC,40217893542
653144153537627,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=653144153537627,AIPAC,40217893542
789319772783462,2023-06-16,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=789319772783462,AIPAC,40217893542
966134114578893,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=966134114578893,AIPAC,40217893542
1390483404857195,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1390483404857195,AIPAC,40217893542
1695479110900002,2023-06-16,USD,3999,99,3000,0,https://www.facebook.com/ads/library/?id=1695479110900002,AIPAC,40217893542
174702418692602,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=174702418692602,AIPAC,40217893542
218581417195347,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=218581417195347,AIPAC,40217893542
633101785156846,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=633101785156846,AIPAC,40217893542
786679356260183,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=786679356260183,AIPAC,40217893542
1136610337731044,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1136610337731044,AIPAC,40217893542
2218200385045483,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=2218200385045483,AIPAC,40217893542
2302550363279924,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=2302550363279924,AIPAC,40217893542
3327220440922730,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3327220440922730,AIPAC,40217893542
3540796779574866,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3540796779574866,AIPAC,40217893542
3635571360006438,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3635571360006438,AIPAC,40217893542
628276935911183,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=628276935911183,AIPAC,40217893542
635613358618625,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=635613358618625,AIPAC,40217893542
645859240404411,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=645859240404411,AIPAC,40217893542
764177655456109,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=764177655456109,AIPAC,40217893542
1214093459178505,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1214093459178505,AIPAC,40217893542
1468468633894741,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1468468633894741,AIPAC,40217893542
3500365513516405,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3500365513516405,AIPAC,40217893542
213927751566328,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=213927751566328,AIPAC,40217893542
295042176328296,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=295042176328296,AIPAC,40217893542
649484923344099,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=649484923344099,AIPAC,40217893542
659588048847538,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=659588048847538,AIPAC,40217893542
1402727110460041,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1402727110460041,AIPAC,40217893542
246933344706425,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=246933344706425,AIPAC,40217893542
285489473938570,2023-06-16,USD,14999,199,10000,100,https://www.facebook.com/ads/library/?id=285489473938570,AIPAC,40217893542
657826332349220,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=657826332349220,AIPAC,40217893542
795458351990599,2023-06-16,USD,5999,199,5000,100,https://www.facebook.com/ads/library/?id=795458351990599,AIPAC,40217893542
1631427307364377,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1631427307364377,AIPAC,40217893542
926082208682155,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=926082208682155,AIPAC,40217893542
186443501061539,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=186443501061539,AIPAC,40217893542
217818391088789,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=217818391088789,AIPAC,40217893542
282115517510273,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=282115517510273,AIPAC,40217893542
655053206120616,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=655053206120616,AIPAC,40217893542
780512293456288,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=780512293456288,AIPAC,40217893542
804850977708205,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=804850977708205,AIPAC,40217893542
931345101278331,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=931345101278331,AIPAC,40217893542
1206756069989178,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1206756069989178,AIPAC,40217893542
1351687612056093,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1351687612056093,AIPAC,40217893542
1398938384289983,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1398938384289983,AIPAC,40217893542
1653015665199897,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1653015665199897,AIPAC,40217893542
3113398948969087,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3113398948969087,AIPAC,40217893542
3222953341338424,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3222953341338424,AIPAC,40217893542
3531006613838035,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3531006613838035,AIPAC,40217893542
212058021779765,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=212058021779765,AIPAC,40217893542
229860819805435,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=229860819805435,AIPAC,40217893542
592045716386037,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=592045716386037,AIPAC,40217893542
984736915990807,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=984736915990807,AIPAC,40217893542
1002973717373270,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1002973717373270,AIPAC,40217893542
3013958495405358,2023-06-16,USD,2999,99,2000,0,https://www.facebook.com/ads/library/?id=3013958495405358,AIPAC,40217893542
3586396638256313,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3586396638256313,AIPAC,40217893542
201079825770350,2023-06-16,USD,14999,399,10000,300,https://www.facebook.com/ads/library/?id=201079825770350,AIPAC,40217893542
1580970355762237,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1580970355762237,AIPAC,40217893542
1178281382842749,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1178281382842749,AIPAC,40217893542
3141715469460747,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3141715469460747,AIPAC,40217893542
170295286022655,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=170295286022655,AIPAC,40217893542
666895581932992,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=666895581932992,AIPAC,40217893542
1212544522696335,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1212544522696335,AIPAC,40217893542
2439967626207719,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=2439967626207719,AIPAC,40217893542
1280276489590336,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1280276489590336,AIPAC,40217893542
781926486761256,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=781926486761256,AIPAC,40217893542
1004333510728651,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1004333510728651,AIPAC,40217893542
285626150602429,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=285626150602429,AIPAC,40217893542
292281033143658,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=292281033143658,AIPAC,40217893542
596866442267860,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=596866442267860,AIPAC,40217893542
636220168149580,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=636220168149580,AIPAC,40217893542
690928799465893,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=690928799465893,AIPAC,40217893542
804789837578027,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=804789837578027,AIPAC,40217893542
1208924946481032,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1208924946481032,AIPAC,40217893542
6446279245407089,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=6446279245407089,AIPAC,40217893542
209910268661844,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=209910268661844,AIPAC,40217893542
283496204065350,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=283496204065350,AIPAC,40217893542
568601558544448,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=568601558544448,AIPAC,40217893542
1225392921510040,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1225392921510040,AIPAC,40217893542
642921984406267,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=642921984406267,AIPAC,40217893542
1342749379986292,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1342749379986292,AIPAC,40217893542
934505904493389,2023-06-16,USD,3999,199,3000,100,https://www.facebook.com/ads/library/?id=934505904493389,AIPAC,40217893542
1296332730972914,2023-06-16,USD,3999,199,3000,100,https://www.facebook.com/ads/library/?id=1296332730972914,AIPAC,40217893542
821409256309334,2023-06-16,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=821409256309334,AIPAC,40217893542
1210604599638690,2023-06-16,USD,4999,399,4000,300,https://www.facebook.com/ads/library/?id=1210604599638690,AIPAC,40217893542
556406803375463,2023-06-16,USD,2999,199,2000,100,https://www.facebook.com/ads/library/?id=556406803375463,AIPAC,40217893542
561047172895247,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=561047172895247,AIPAC,40217893542
306936374997502,2023-06-16,USD,3999,199,3000,100,https://www.facebook.com/ads/library/?id=306936374997502,AIPAC,40217893542
6035911923184769,2023-06-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=6035911923184769,AIPAC,40217893542
647273593941521,2023-06-20,USD,34999,199,30000,100,https://www.facebook.com/ads/library/?id=647273593941521,AIPAC,40217893542
254597900520677,2023-06-20,USD,79999,1499,70000,1000,https://www.facebook.com/ads/library/?id=254597900520677,AIPAC,40217893542
775687587522881,2023-06-20,USD,3999,99,3000,0,https://www.facebook.com/ads/library/?id=775687587522881,AIPAC,40217893542
600318128884343,2023-06-20,USD,14999,199,10000,100,https://www.facebook.com/ads/library/?id=600318128884343,AIPAC,40217893542
655961692580726,2023-06-20,USD,2999,99,2000,0,https://www.facebook.com/ads/library/?id=655961692580726,AIPAC,40217893542
159568603783274,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=159568603783274,AIPAC,40217893542
215682118056723,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=215682118056723,AIPAC,40217893542
272167608809852,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=272167608809852,AIPAC,40217893542
560655406272105,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=560655406272105,AIPAC,40217893542
942555043624647,2023-06-20,USD,2999,99,2000,0,https://www.facebook.com/ads/library/?id=942555043624647,AIPAC,40217893542
220425704144655,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=220425704144655,AIPAC,40217893542
249539711033178,2023-06-20,USD,19999,599,15000,500,https://www.facebook.com/ads/library/?id=249539711033178,AIPAC,40217893542
2387420454795354,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=2387420454795354,AIPAC,40217893542
304337288591835,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=304337288591835,AIPAC,40217893542
780358310430082,2023-06-20,USD,3999,99,3000,0,https://www.facebook.com/ads/library/?id=780358310430082,AIPAC,40217893542
801234601386101,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=801234601386101,AIPAC,40217893542
1000266434435330,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1000266434435330,AIPAC,40217893542
222686647312127,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=222686647312127,AIPAC,40217893542
610014274247432,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=610014274247432,AIPAC,40217893542
624882866240229,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=624882866240229,AIPAC,40217893542
645912437596117,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=645912437596117,AIPAC,40217893542
662961272312413,2023-06-20,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=662961272312413,AIPAC,40217893542
846662433481494,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=846662433481494,AIPAC,40217893542
946075133295474,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=946075133295474,AIPAC,40217893542
1213953979253161,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1213953979253161,AIPAC,40217893542
1982927388744536,2023-06-20,USD,3999,99,3000,0,https://www.facebook.com/ads/library/?id=1982927388744536,AIPAC,40217893542
3045740398902800,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3045740398902800,AIPAC,40217893542
3464290217162998,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3464290217162998,AIPAC,40217893542
3495069137394605,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3495069137394605,AIPAC,40217893542
6304997342954838,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=6304997342954838,AIPAC,40217893542
6690294017703650,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=6690294017703650,AIPAC,40217893542
165118833087732,2023-06-20,USD,199999,2999,175000,2500,https://www.facebook.com/ads/library/?id=165118833087732,AIPAC,40217893542
237010999080053,2023-06-20,USD,49999,699,45000,600,https://www.facebook.com/ads/library/?id=237010999080053,AIPAC,40217893542
164589259813351,2023-06-20,USD,4999,99,4000,0,https://www.facebook.com/ads/library/?id=164589259813351,AIPAC,40217893542
905921143845073,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=905921143845073,AIPAC,40217893542
222066224075587,2023-06-20,USD,7999,199,7000,100,https://www.facebook.com/ads/library/?id=222066224075587,AIPAC,40217893542
951525072722538,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=951525072722538,AIPAC,40217893542
220666147566478,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=220666147566478,AIPAC,40217893542
927730815009437,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=927730815009437,AIPAC,40217893542
986698632758369,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=986698632758369,AIPAC,40217893542
1648379075573714,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1648379075573714,AIPAC,40217893542
1779411825848645,2023-06-20,USD,14999,399,10000,300,https://www.facebook.com/ads/library/?id=1779411825848645,AIPAC,40217893542
3410326395962784,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3410326395962784,AIPAC,40217893542
6290159534433597,2023-06-20,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=6290159534433597,AIPAC,40217893542
166084753127121,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=166084753127121,AIPAC,40217893542
171633689046165,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=171633689046165,AIPAC,40217893542
287995030297110,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=287995030297110,AIPAC,40217893542
932197811342377,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=932197811342377,AIPAC,40217893542
946618543259966,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=946618543259966,AIPAC,40217893542
1216168718981512,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1216168718981512,AIPAC,40217893542
3553984504884583,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3553984504884583,AIPAC,40217893542
3583465131866252,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3583465131866252,AIPAC,40217893542
3603506623201571,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3603506623201571,AIPAC,40217893542
6232939783459230,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=6232939783459230,AIPAC,40217893542
6247017685367681,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=6247017685367681,AIPAC,40217893542
149532284804554,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=149532284804554,AIPAC,40217893542
217319357371010,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=217319357371010,AIPAC,40217893542
593002812958821,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=593002812958821,AIPAC,40217893542
772372057699781,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=772372057699781,AIPAC,40217893542
812678266958824,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=812678266958824,AIPAC,40217893542
823197539234303,2023-06-20,USD,2999,99,2000,0,https://www.facebook.com/ads/library/?id=823197539234303,AIPAC,40217893542
1413779285863075,2023-06-20,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=1413779285863075,AIPAC,40217893542
1469102440558938,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1469102440558938,AIPAC,40217893542
2441185956033141,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=2441185956033141,AIPAC,40217893542
6012161325556474,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=6012161325556474,AIPAC,40217893542
779809277060625,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=779809277060625,AIPAC,40217893542
987783568928457,2023-06-20,USD,69999,1999,60000,1500,https://www.facebook.com/ads/library/?id=987783568928457,AIPAC,40217893542
1018140156229445,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1018140156229445,AIPAC,40217893542
3554902004777947,2023-06-20,USD,2999,99,2000,0,https://www.facebook.com/ads/library/?id=3554902004777947,AIPAC,40217893542
308086881549703,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=308086881549703,AIPAC,40217893542
920847208996996,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=920847208996996,AIPAC,40217893542
993737741641667,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=993737741641667,AIPAC,40217893542
2644361645716397,2023-06-20,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=2644361645716397,AIPAC,40217893542
